954180;955640;;"08";Uma porta batendo, tudo bem.
955700;957780;;"08";É o vento, mas a porta do armário abrir?
958060;960160;;"08";Ah, pode ser as bolas aqui dos feijos
960160;962060;;"08";que estão um pouco desgastadas também.
962660;964080;;"08";Mas o fato de ter aberto todas
964080;966080;;"08";ao mesmo tempo como você diz
966080;967180;;"08";é muito estranho.
967200;968620;;"08";Tô falando, tá estranho mesmo.
968840;970740;;"08";Bom, eu acho que você tá um pouco agitada.
970840;974200;;"08";Eu vou fazer um chá pra você se acalmar, então, Viv.
974380;975680;;"08";Tá, obrigada.
976000;977780;;"08";Ela dá a volta no
977780;980060;;"08";balcão da cozinha e senta em uma das cadeiras
980060;981420;;"08, 10";da mesa de jantar ali.
981680;983520;;"08, 10";A Cadence pega a chaleira elétrica
983520;985620;;"08";e liga na tomada e
985620;986620;;"08";começa a fazer o chá.
987280;988920;;"08";Kate, é...
988920;991560;;"08";Sabe onde estão os cookies?
991780;993740;;"08";Pega alguns pra gente acompanhar com chá.
994160;995620;;"09, 08";Eu pego, pode deixar. Vocês querem
995620;998160;;"09, 08";que esquente? Ah, eu acho que é uma boa, sim.
998500;998900;;"09";Então tá bom.
999280;1002120;;"09";Daí ela pega, sei lá, no congelador
1002120;1004280;;"09";assim, põe na forminha
1004280;1005840;;"09";e vai pôr no forno
1005840;1007120;;"09, 08";pra elas comerem com chá.
1007140;1008860;;"09, 08";Vivita freneticamente no celular
1008860;1011620;;"08";pesquisando sobre aparições de
1011620;1012880;;"08";fantasmas na região,
1014020;1015480;;"08";o que que faz contra fantasmas,
1015620;1017640;;"08";se fantasmas
1017640;1019520;;"08";abrem armários, toda essa
1019520;1021520;;"08";loucura já tá na cabeça dela, ela tá pesquisando
1021520;1022660;;"08";freneticamente no celular.
1023320;1025420;;"00";Perfeito, tu achou muito...
1025420;1027940;;"00";muita gente com muitas teorias sobre isso.
1028460;1029380;;"08";Ai, ai, ai, de novo
1029380;1031320;;"08";você olhando essas coisas de fantasma
1031320;1033100;;"08";no celular, Viv.
1033640;1035380;;"08";A gente precisa tá preparado, ué.
1035820;1037880;;"08";Você não devia ter jogado aquele Silent Hill
1037880;1039620;;"08";daquela vez, viu? Aí você...
1040260;1041540;;"08";Desde então você começou a
1041540;1042740;;"08";ficar com essas manias.
1042740;1044380;;"08";É um jogaço, fala a verdade.
1045620;1047580;;"08";Essas coisas. Eu tenho mais com o que me
1047580;1048620;;"08";preocupar. Eu preciso
1048620;1051280;;"08";fazer esse meu curso
1051280;1052960;;"08";pra trabalhar e
1052960;1054660;;"08";ajudar a mamãe também.
1055340;1057160;;"08";Você é muito adulta.
1057600;1058540;;"08";Mais que você.
1059040;1061340;;"08";Pelo menos eu dirijo. Eu só dou de ombros e
1061340;1062280;;"08";continuo pesquisando.
1065000;1067300;;"00";Já passa das onze horas.
1067500;1068020;;"00";Uns dez.
1069040;1070960;;"08";Galera, galera, hora de dormir.
1070960;1072500;;"08";Eu bato as palminhas assim.
1073600;1074760;;"08";Hora de dormir, gente.
1075340;1075600;;"08";Vamos
1075620;1076720;;"08";lavar a louça
1076720;1077540;;"08";e vamos
1077540;1080400;;"08";nos recolher pela noite.
1080520;1082600;;"09, 08";Mas já? A mamãe não tá...
1082600;1085400;;"09";Ela não vai saber que a gente ficou até um pouco mais.
1085640;1086460;;"08";Eu vou saber.
1087220;1088400;;"08";É hora da gente dormir.
1089100;1090960;;"08";E ela me confiou vocês,
1091620;1092920;;"08";o cuidado de vocês,
1093500;1094900;;"08";pra gente ficar sozinha hoje.
1095020;1096780;;"08";Olha, eu não quero parecer a
1096780;1099180;;"08";criancinha de nós três,
1099320;1101840;;"08";mas eu não quero dormir.
1102560;1102940;;"08";Ou melhor,
1102940;1104680;;"08";eu não quero dormir sozinha.
1104820;1105440;;"08";Ai, tá bom.
1105620;1107600;;"08";Porque, contanto que você durma,
1107700;1109180;;"08";pode dormir no meu quarto também.
1109700;1111600;;"08";Ou então, eu tive uma ideia, meninas.
1112600;1114140;;"08";Eu não sou a mamãe
1114140;1115660;;"08";e, teoricamente,
1115800;1117740;;"08";estaremos dormindo às onze horas.
1118140;1119540;;"08";O que vocês acham de fazer uma festa
1119540;1120700;;"08";do pijama no meu quarto?
1121060;1122960;;"09, 08";Eu tô. Então, beleza. Vamos lá, vamos lá.
1122980;1124100;;"08";Muito bom. Eu quero.
1124900;1127560;;"08";Todas pro meu quarto. Posso levar os cookies pro seu quarto?
1127740;1130020;;"08";Claro, claro. Não derruba muitas migalhas.
1130180;1130680;;"08";Mas vamos lá.
1130680;1131500;;"09, 08";E aí ela pega
1131500;1134780;;"09";uma tigelinha assim e coloca os cookies pra ela.
1135620;1137940;;"00";Ok. Ninguém vai dormir às onze e vocês vão
1137940;1139540;;"00";até lá. A Catherine,
1139800;1141000;;"00";rola dois dados.
1142300;1143340;;"09";Eu tirei um e um.
1143420;1144840;;"00";Era pra perceber. Ok.
1145200;1147540;;"00";A Cadence e a Vivi vão animadas
1147540;1148460;;"00";pro quarto
1148460;1151580;;"00";da Cadence, né? A Catherine
1151580;1153540;;"00";deu aquela... voltou um segundo
1153540;1155760;;"00";pra pegar o prato
1155760;1156960;;"00";com os cookies, né?
1157420;1159320;;"00";E antes de entrar no quarto da irmã,
1159320;1161300;;"00";a porta do quarto da irmã fica de frente
1161300;1163600;;"00";pro quarto da mãe, ela dá aquela olhada
1163600;1164960;;"00";pro quarto da mãe,
1164960;1166940;;"00";mesmo que instintiva,
1167520;1168580;;"00";e por um momento
1168580;1171200;;"00";ela vê alguém em perno
1171200;1172380;;"00";na escuridão do quarto.
1173280;1175120;;"08";A Kate gritou,
1175340;1176840;;"08";a Vivi já pulou da cama e
1176840;1179060;;"08";correu pra porta. É rapidinho, né? Um pulo só.
1179520;1181220;;"09";Kate, o que foi? Ela tá paralisada
1181220;1182400;;"09";assim, apontando pra porta.
1182760;1184960;;"09, 08";Tem alguém ali! Tem alguém ali! A porta abriu de novo!
1185160;1186880;;"00";A porta abriu! A porta pra vocês
1186880;1188780;;"00";tá fechada e agora a própria Cat
1188780;1190940;;"00, 08";nota que a porta tá fechada. Tá fechada
1190940;1193280;;"08";a porta. Você fechou a porta?
1193280;1194860;;"08";Não. Você tinha
1194860;1196820;;"08";fechado. Sim, fui eu que fechei.
1197020;1198920;;"08";Mas você falou que ela tava aberta?
1199140;1200800;;"08";Ah, ela tá zoando com a gente de novo.
1201100;1202940;;"08";Eu não tô. Tô começando
1202940;1203920;;"08";a repensar
1203920;1206200;;"08";essa festa do pijama.
1207380;1208880;;"08";Olha, vamos lá.
1208940;1210620;;"08";Vamos lá pro meu quarto. Se comportem.
1211240;1213040;;"08";Mas se vier com essa história de fantasma
1213040;1214440;;"08";de novo, é hora de dormir.
1214580;1216480;;"08";Eu dou um empurrãozinho assim, meio
1216480;1218920;;"08";tô de mal da Kate, sabe? Dou um empurrãozinho
