243740;244320;"08, 09";Ficou incrível.
245020;245520;"08, 09";Muito obrigado.
246420;249520;"09";E ele foi uma queima de arquivos, certo?
250220;252580;"09";Aquela boneca foi cobrar alguma coisa no final.
252840;253540;"09";É, provavelmente.
254320;259780;"09";Imagino que o motivo dessa empresa crescer seja os novos tipos de trabalho que ela possa ter arrumado, certo?
260300;262440;"09";Ou se trata de uma dominação de máquinas.
262940;268260;"09";Imagino que essa não seja a linha do Sr. Dante, com qual você vê uma possível relação.
268560;271320;"09";A história, pelo menos, não tem ligação com o Dante, né?
271360;274080;"09";A linha em si, eu não sei para onde vou.
274560;281180;"09";Mas teremos mais um episódio com essas bonecas.
281280;285180;"09";Talvez, talvez ainda uma história será contada esse ano.
285920;287200;"01, 09";E daí traga mais respostas.
287220;288580;"01, 09";Olha aí, atenção teóricos.
289000;289500;"09";Hoje é isso.
289620;292360;"09";Talvez não seja mais o primeiro sempre.
292840;294180;"09";Pois mudei o horário do trabalho.
294340;294940;"09";KKKK.
294940;298160;"09";Mas quem sabe continua a ser uma das criaturas míticas do RPG.
298560;300000;"09";Um grande abraço a todos.
300100;301880;"09";Força e Luz para todos nós e até mais.
302240;304940;"09";Força e Luz, querido, mudou de horário porque ele antes era sempre o primeiro.
305300;308200;"09";Porque ele pegava o ônibus muito cedo e comentava muito cedo, né?
308560;310600;"09";E daí agora ele já não tem mais essa pessoa.
310720;311980;"09";Que bom, isso é bom.
312220;313440;"08, 09";Não precisa acordar cedo, é bom.
314440;317400;"01, 09";E você continua sendo o primeiro, pelo menos, por enquanto.
317400;317800;"09, 01";Exato.
318020;322860;"09, 01";Você sempre será nosso ponto do guachaverso, Jorge Marcos do Silva.
324360;327860;"01";E continuando com o Pedro Peron, esse comentário gigantesco.
328560;329880;"01";Olá, guache e guachamigos.
330280;337180;"01";Só passando para mandar um abraço, um beijo e parabenizar você, os jogadores e o editor por mais uma aventura sensacional.
338140;340460;"09, 01";Um comentário menor ainda é o do Salto Alto.
340980;341400;"09";Ele comenta.
341800;343860;"09";Parece que alguém assistiu Mega.
344600;345560;"09";Primeiro, obrigado, Pedro.
345740;349200;"09";Eu pulei direto, fiquei tão emocionado com o comentário pequeno que eu pulei.
349560;351020;"09";Mas obrigado pelo seu elogio.
351020;356540;"09";Eu assisti Mega essa semana, depois que o episódio saiu.
357040;358500;"09";Ou na semana do episódio.
358560;359800;"09";Ficou com a beta, assisti.
360220;362460;"09";Como eu falei, não foi minha inspiração direta.
362880;367880;"09";Embora ter segurado o episódio para sair nessa semana, foi esperando que esse filme fosse bom.
368400;369220;"08, 01, 09";Spoiler, não é?
369700;372980;"09";É um filme, assim, é um filme, não sei, é um filme, é um filme.
373400;374920;"01, 09";É um filme já feito, podemos dizer sobre isso.
374920;378300;"01, 09";Não vale o ingresso, não vale você ir para o cinema ou assistir Mega, não vale.
378760;382860;"09";É assim, eu queria ter visto, depois eu saí, eu pensei, pô, eu devia ter visto o do Shyamala.
383400;385180;"08, 01, 09";Mas ok, eu vou ver em outro momento.
385280;387820;"09";Eu fui na empolgação do Mega.
388560;389220;"09";Ficou com a beta do episódio.
389940;393840;"09";Tirando o fato que o Mega inicia com o comercial de brinquedo,
394340;396940;"09";o que lembra bastante o que eu fiz com o Juju Alive,
397500;402180;"09";com a edição genial do Zorzal, por sinal, daquela abertura.
403180;406600;"09";Mas são coisas completamente diferentes.
407460;408940;"09";Então não tem muito...
408940;410360;"09";É mais as coisas que eu falei.
411160;412860;"09";Depois o pessoal deve comentar.
413380;417400;"09";O pessoal, o Caio, o próximo comentário, ele vai trazer outras influências que eu esqueci de citar.
418020;418340;"09";Mas que também...
418560;421960;"09";Que também foram maiores até do que o Mega.
422260;423740;"01, 09";Obrigado pelo comentário de salto alto também.
423740;428120;"01, 09";E aí em seguida vem o Dr. Craio, nosso maior teórico da taberna.
428660;430040;"09, 01";E ele começa com...
430040;431000;"01";Olá, Marcelo.
431080;432060;"01";Há quanto tempo, não?
432720;433680;"01";Ele bota entre parênteses.
434060;435100;"01";Ironia, cá estou.
437320;439040;"01";Eu não sei se tá ouvindo isso, Guaxa.
439280;442180;"01";Passou um carro aqui absurdamente alto.
442400;443000;"01";Passou, mas...
443000;443320;"01";Vamos lá.
443320;446520;"01";Bom dia, tarde ou noite para ti, Guaxa.
446680;448200;"01";Juvidade, Guaxate.
448560;449400;"01";Guaxa ouvintes.
449580;450460;"01";Guaxa humanidade.
450840;453320;"01";E todos os robôs e bonecos assassinos da vez.
453740;457740;"01";Antes das teorias, devo dizer que esse episódio me pegou muito de surpresa.
457740;464600;"01";Um dos conteúdos que mais consumi nessa vida foram robôs, androides e bonecos ganhando vida e perseguindo pessoas.
465080;466360;"01";Minha adolescência foi doida.
466880;469760;"01";Desde Chuck e Annabelle, Servant, uma boa série.
470060;470560;"01";Recomendo.
471040;473140;"01";Megan, que assisti recentemente.
473420;477740;"01";E principalmente toda a franquia de Five Nights at Freddy's.
478560;480340;"01";Que foi o jogo que me fez teórico que sou.
480820;484520;"01";Culpem o criador por contar a história por minigames e livros.
485320;490180;"00, 09";Eu acompanhei o FNAF, o Five Nights at Freddy's.
490180;493620;"09";Mas por vídeos de teorias, de teóricos.
494120;496580;"08, 09";Mas eu só joguei aquele da pizza.
497120;498380;"09";É o pizza...
498380;499520;"08, 00, 09";Saiu gratuito, né?
499980;500760;"09";Porque era de graça.
500760;504100;"08, 09";E joguei no computador e tal.
504620;506460;"09";Achei interessante a ideia.
507040;508260;"09";Não sou muito desse de jumpscare.
508560;510740;"09";De coisas pulando na cara.
511260;512800;"09";Mas é uma influência que eu esqueci de citar.
513420;514640;"09";Os jogos, né?
514680;515840;"09";Não vi Servant.
516280;517060;"09";Vi Annabelle.
517560;519580;"00, 01, 09";Que não tem relação nenhuma com o episódio.
519760;520800;"00, 01, 09";É um espírito maligno.
520900;522340;"09";Uma boneca muito, muito feia.
523700;524220;"09";Mas...
524220;525080;"00, 09";Ok, vamos lá.
525240;527340;"01";Annabelle já vai pra uma outra vertente da coisa, né?
527380;528060;"01";Outra...
528060;528720;"01";Mas o quê?
530060;530620;"09";É...
530620;531580;"09";Mal gosto.
532080;535180;"09";Porque a pessoa que quer colecionar aquela boneca,
535500;537000;"01, 09";ela merece ser assombrada.
537000;538000;"01, 09";Tá pedindo.
538560;539240;"08, 09, 01";Merece.
540580;541540;"09, 08, 01";Tá pedindo.
541560;542640;"08, 09, 01";Vamos lá, continuando.
543200;544580;"01";Enfim, falando do episódio.
544740;546260;"01";Aí ele bota em tarja aqui, né?
546260;548060;"01";Que agora vem a pedrada e não cai.
548480;550200;"08, 00, 01";Primeiro é 1.1, né?
550620;554240;"01";Essa história se passa na mesma linha dos episódios de Inteligência Artificial.
554920;555920;"01";Aí ele coloca, né?
555940;556620;"01";Os episódios.
556700;558680;"01";47, que seria o sábado 14.
558760;560800;"01";54, Paranoia dos Números.
561180;562760;"01";19, Sangue no Espaço.
563060;564240;"01";37, Passarinhos.
564280;565060;"01";E 26, Eva?
565560;565900;"01";Sim.
565900;568540;"01";E mais um episódio que sai ainda esse semestre.
569320;569800;"01";2.
570360;573580;"01";Esses episódios com robôs se passam na mesma linha do Dante?
574320;576840;"01";Pergunto, pois os eventos de fim do mundo,
577180;578500;"01";a.k.a. Skynet,
578900;581180;"01";não condizem com o fim do mundo por zumbis
581180;583180;"01";dos episódios do OS catarinense
583180;584520;"01";e dos Pactos,
584900;587680;"01";também conhecidos por estar na linha do Dante Baranique.
588100;589640;"09";É, a história não se cruza.
590300;592680;"09";Muito provavelmente não é a mesma linha.
593160;594580;"01, 09";Vamos deixar assim por enquanto.
594580;595120;"01, 09";E 3.
595740;597500;"01";Levando em conta a pergunta anterior,
597500;599660;"01";a linha vazia do Dante
599660;602360;"01";e esses episódios se passam em universos diferentes,
602780;603580;"01";pois se for assim,
603960;605740;"01";teremos eventos futurísticos
605740;607140;"01";nessas duas linhas,
607240;609080;"01";como mostrado na imagem em anexo.
609260;612460;"01";E aí ele mostra uma das imagens que ele mesmo montou,
612560;614220;"01";inclusive, que tem disponível na taberna,
614300;615140;"01";se você não é padrinho,
615220;616840;"01";venha ser padrinho ou madrinho, que você vai ver.
617300;618780;"01";O trabalho incrível do Craio.
619300;621140;"01";E ele bota só o pedacinho aqui
621140;623820;"01";que é correspondente a essa linha da qual ele está falando.
624260;627460;"09";É, o fim do mundo pelos zumbis acontece em futuro.
627460;628100;"09";Futuro próximo.
628640;633240;"09";Então ele nunca vai chegar no espaço explorado
633240;634620;"09";e robôs e tal.
635080;635540;"01, 09";Então é uma ótima teoria.
635540;636400;"08, 01, 09";Não vai dar tempo, né?
638060;638620;"03, 09";Não.
639180;641360;"01";Se a teoria acima se confirmar,
641460;642460;"01";teríamos as linhas,
643040;644140;"01";dois pontos,
644300;645020;"01";principais,
645500;646880;"01";Futurística barra IA,
647380;648640;"01";High Power barra Nelson,
649140;649700;"01";Vazia,
650260;651560;"01";Centelha barra Poderoso N,
652100;652540;"01";Boba,
652920;654460;"01";isso se ela não fizer parte do mundo Centelha.
655200;657280;"01";E aí ele continua com Fora do Ramo,
657280;659680;"01";a linha Tuluê Azul, Macabro,
660140;661200;"01";Casamento da Bruxa,
661660;662360;"01";O Monstro, né?
662420;663720;"01";No caso, dentro de Macabro.
664140;667280;"01";E aí, tem as dimensões fora das linhas.
667580;669120;"01";Cheguei mais perto dessa vez?
669700;670800;"09, 01";Tá perto, tá perto.
670980;672120;"09";São sete linhas, né?
672180;672700;"09";Tá perto.
673040;673840;"01";E aí ele termina.
674400;675640;"01";Acredito que por hora é isso.
675880;677940;"01";Nos vemos nos próximos Guaxaversos agora.
678280;680040;"01";Estou de volta nos comentários.
680300;681100;"01";Hehehehehe.
681780;683000;"01";Entre parênteses,
683140;685540;"01";quem pegar a referência da risada, um cheiro.
685540;686860;"01";Eu não vou ganhar um cheiro,
686860;688460;"01";porque eu não peguei a referência.
688560;690260;"09, 01";Eu também não tô só a dudar na rua, não.
690260;692460;"09, 01";Então, pra vocês terem o bem, Caio...
692460;693960;"09, 01";É melhor, é melhor pro Caio.
693960;695460;"01";Ninguém pegou a referência.
695760;696560;"09";Mas assim,
697760;700760;"09";é o que eu esperava do nosso teórico principal.
701160;701660;"09";E,
701960;705760;"08, 09";continue comentando, sempre calculando pra cair o convidado, por favor.
706260;706960;"08";Isso.
707360;708460;"09";Próximo comentário,
708760;709760;"09";é da Tarinê, né?
709760;711060;"08, 09";Aham, ela mesmo.
711360;715360;"09";Mas ela coloca que é a bisneta do Corvo, vamos acreditar.
715660;716760;"09";Estou atrás de você.
716760;718560;"09";Do lado esquerdo, não olhe.
718760;720760;"09";Eu tô vendo pela câmera aqui, eu sei que não tá.
720760;722760;"09";Bem no canto onde as paredes se encontram.
722760;723760;"09";Não tá, não.
723760;725760;"09";O que vai vencer o medo de me ver,
725760;728260;"09";ou a curiosidade de saber se estou realmente atrás de você.
728260;729760;"09";Então, eu tô olhando pra câmera,
729760;732760;"08, 01, 09";que a gente tá gravando na twitch.tv barra rpguaixa,
732760;735260;"09";e eu sei que você não está aqui.
735260;737260;"01, 09";Guaxa é corpo fechado, tá protegido.
737260;737760;"01";É.
737760;740760;"09, 01";Não, eu, assim, a gente falou de filme de terror e tal,
740760;743260;"09";eu não acredito em nada disso, então é bem tranquilo.
743260;744760;"09";Eu tenho medo de pessoas, não de monstros.
744760;746560;"01, 09";Exatamente, eu tenho medo de gente viva.
746560;748560;"09, 01";Nem de ônibus escolares, ao contrário.
748560;752060;"01, 09";Não tenho medo de ônibus escolares, nem de pássaros, ao contrário do que vocês acham.
752060;753560;"09";Pássaros suspeitos.
753560;756060;"09";Assim que você olha para trás, eu desapareço.
756060;758060;"09";Eu tô vendo pela câmera, bisneta do Corvo.
758060;761060;"01, 09";A menos que você não seja captada por câmeras.
761060;762560;"01, 09";Exige essa possibilidade.
762560;764560;"09";Eu prefiro não olhar.
764560;768060;"09";Olá, magnânimo mestre Guaxa, que exagero.
768060;770560;"09";Guaxa convidado, que é o Jean Vidado.
770560;772060;"09";Guaxa clã.
772060;775360;"09";Passando aqui para dizer que esse episódio não tem nada a ver com o Corvo.
775360;777360;"09";Até porque o Guaxa Verso não existe.
777360;778860;"09";Ela botou riscado.
778860;781360;"08, 09";Pessoas sem consciência do Guaxa Verso são mais fáceis de controlar.
781360;782360;"08, 01, 09";Olha aí.
782360;783860;"09";Episódio incrível.
783860;785860;"09";Deixou bastante biscoito de corvos.
785860;787360;"09";Receita de família.
787360;789360;"09";Eu estava torcendo pela Juju Alive.
789360;792860;"09";Espero que ela retorne e caça os jogadores um a um.
792860;793860;"08, 09";Eu também espero.
793860;795860;"09";O Corvo está sempre de olho.
795860;798860;"09";Sorria e aja naturalmente.
798860;802860;"08, 09";O Solmax comentou o comentário dela, só para não cair uma frase no mundo.
802860;803860;"09";Putz.
803860;805860;"09";Nem pelo espelho consegui te ver.
805860;807360;"01, 09";Tu é rápida, hein?
807360;808360;"01, 09";Eu também.
808360;809860;"01, 09";Eu só tenho um protesto a fazer, Guaxa.
809860;812860;"01";Que eu espero que a Juju escassem os personagens.
812860;814360;"01";Não tem nada a ver com a história não, viu?
814360;816360;"01";Jogadores não vem com esse papo desse filme não.
816360;817360;"08, 06, 01";Ela falou em jogadores?
817360;818360;"01";Eu não gostei não.
818360;820360;"01";Eu detesto o Chucky, inclusive.
820360;821860;"01";Eu odiava os filmes do Chucky.
821860;823860;"01";Eu adorava filme de terror, mas eu odiava o Chucky.
823860;824860;"01";Mas vamos lá.
824860;828360;"01";Continuando com o Larry Zorzenoni.
828360;829860;"01";Boa noite, Guaxa.
829860;831360;"01";Juvidade da noite.
831360;832360;"01";E demais guaxinins.
832360;833860;"01";Cada qual em sua função.
833860;835860;"01";Essa é a primeira vez que comento aqui.
835860;841860;"01";Meu amigo me apresentou a R.P. Guaxa no meio do ano passado, já que eu gosto de escrever histórias.
841860;844860;"01";E ele me disse que sua forma de contar história era diferente.
844860;847860;"01";Mas fez questão que eu ouvisse a partir do primeiro.
847860;848860;"01";E foi o que eu fiz.
848860;850860;"01";Apenas agora fiquei em dia.
850860;856860;"01";A vida de adulto me impedindo de fazer o que eu gosto, então é por isso que eu estou só comentando agora.
856860;859860;"01";É, eu li errado, mas é o que ele quis dizer.
859860;862860;"01";E ele botou um smilezinho de carinha sorrindo.
862860;863860;"01";Meio que...
863860;864860;"08, 01";Um sorzinho.
864860;865860;"01";Sabe? De anime.
865860;870860;"08, 01";Depois que alcancei os episódios semanais, voltei a reouvir meus favoritos.
870860;872860;"01";E hoje revisitei Eu Beijei Uma Garota.
872860;874860;"01";E segue sendo meu favorito.
874860;876860;"01";É incrível mesmo esse episódio.
876860;877860;"01";Como amei essa história...
877860;879860;"01";Aliás, como amei essa história.
879860;884860;"01";Sobre Juju Alive, pra mim, poderia facilmente ser um episódio de Halloween.
884860;886860;"01";Eu tenho um medo absurdo de bonecas.
886860;892860;"01";E uma parte minha acredita que as inteligências artificiais tomarão conta do planeta.
892860;894860;"01";Eu acho que isso é muito bonito.
894860;895860;"01";Cá entre nós, talvez ela já...
895860;896860;"01";Ela esteja melhor...
896860;901860;"01";Cá entre nós, ela talvez esteja melhor cuidada por elas do que pela gente.
901860;902860;"01";Acho que quis dizer seja, né?
902860;903860;"01";Ok.
903860;907860;"01";Obrigado por decidir contar suas aventuras guaxinescas.
907860;909860;"01";Um emojizinho com um beijinho no coração.
909860;910860;"01";Ah!
910860;912860;"01";Parabéns a todos os envolvidos no episódio.
912860;913860;"01";Vocês foram incríveis.
913860;916860;"01";E um emoji de guaxinim e um coração preto.
916860;917860;"09, 01";Obrigado, cara.
917860;918860;"09, 01";Obrigado, querido.
918860;919860;"09";Assim, é verdade.
919860;920860;"09";Os jogadores são incríveis.
920860;921860;"09";Eu espero muito que vocês tenham gostado.
921860;927860;"09";Eu espero muito que vocês estejam na linha que o Dante vai encher de monstros e etc.
927860;929860;"09";Para que você morra de uma forma não robótica.
929860;932860;"09";Ou não robótica, porque vive mais tempo, eu acho.
932860;933860;"09";Tá.
933860;934860;"09";Ok.
934860;935860;"09";É...
935860;936860;"09";Eu tenho, assim...
936860;937860;"09";Tem agora esse...
937860;938860;"09";O chat GPT...
938860;939860;"09";Já usou?
939860;940860;"01, 09";Já usou, Jean?
940860;941860;"01, 09";Usei.
941860;942860;"09, 01";Usei ontem.
942860;943860;"01";Já conversou com...
943860;946860;"01";Eu fui fazer o teste que você fez lá de tentar uma aventura RPG.
946860;947860;"01";Parecia interessante no começo.
947860;949860;"01";Depois vai ficando bem clichêzão.
949860;950860;"01";E você vai vendo que não...
950860;951860;"01";Muda muito, assim...
951860;952860;"01";É.
952860;953860;"01";Para ele, a base é o D&D.
953860;954860;"09, 01";É.
954860;955860;"09";A grande inspiração dele para aventuras são aventuras mais clássicas de fantasia
955860;956860;"09";medieval.
956860;957860;"01, 09";Eu perguntei uma que era...
957860;958860;"09";Ah, eu quero uma aventura no espaço.
958860;959860;"09";Sem aliens.
959860;960860;"09";Aí ele me mandou a mensagem.
960860;961860;"09";Ah, os jogadores vão atrás de um tesouro de uma civilização antiga.
961860;962860;"09";Porra, sabe?
962860;963860;"09";É uma...
963860;964860;"09";Assim, primeiro é um plot.
964860;965860;"09";É.
965860;966860;"09";É.
966860;967860;"09";É.
967860;968860;"09";É.
968860;969860;"09";É.
969860;970860;"09";É.
970860;971860;"09";É.
971860;972860;"09";É.
972860;973860;"09";É.
973860;974860;"09";É.
974860;975860;"09";É.
975860;976860;"09";É.
976860;977860;"09";É.
977860;978860;"09";É.
978860;979860;"09";É.
979860;980860;"08, 09";O chat...
980860;981860;"08, 09";É, não.
981860;982860;"09";Primeiro é um plot bem D&D.
982860;983860;"09";Segundo...
983860;984860;"09";Eu falei assim, mas a civilização antiga não é alien?
984860;987860;"09";Aí o chat disse, é verdade.
987860;988860;"09";Você está certo.
988860;992860;"01, 09";Quebrou a máquina agora, cheguei.
992860;996480;"09";Mas assim, eu usei...
996480;1001220;"09";Tem uma aventura para sair futuramente, que eu vou falar mais sobre isso, que eu usei
1001220;1003820;"08, 09";o chat para gerar NPC.
1003820;1006660;"09";E ele é maravilhoso.
1006660;1007660;"09";Tipo...
1007660;1008660;"09";Ah...
1008660;1009660;"09";Ah!
1009660;1010960;"09";adolescentes, aí
1010960;1013780;"08, 00, 09";ele gerou, tipo, 10 adolescentes americanos
1013780;1015360;"08, 09";por exemplo, aí ele gerou
1015360;1017220;"09";nome e uma descrição rápida
1017220;1019000;"09";desses adolescentes, eu deixei
1019000;1021120;"09";de ladinho, assim, no arquivo de texto
1021120;1023340;"09";alguém perguntava o nome de um personagem
1023340;1025420;"09";ou uma aparência, eu já tinha
1025420;1027380;"00, 09";um bloquinho pronto pros aleatórios
1027380;1029280;"00, 09";sabe, então assim
1029280;1031400;"09";sei lá, imagino que
1031400;1033120;"09";deixando o chat aberto durante a aventura
1033120;1035220;"09";quem for mestrar, se o jogador perguntar
1035220;1037200;"09";alguma coisa que tu não sabe, tu pode jogar ali
1037200;1039000;"09";ah, me cria aí um nome
1039000;1040920;"09";de um NPC, um nome de um
1040920;1043460;"09";é, tanto que esse episódio
1043460;1045300;"09";que eu tô citando, ele tem nome de personagens
1045300;1047120;"09";ridículos, porque, assim
1047120;1049560;"09";eu dei opções, eu limitei
1049560;1051180;"09";um pouco o chat, vocês vão entender
1051180;1052820;"09";então ele tem nomes
1052820;1054680;"08, 09";bobos, mas
1054680;1056560;"09";tem a ver com o episódio
1056560;1059320;"08, 09";quando a gente chegar lá
1059320;1061440;"09";eu tô botando o cara na frente de boche, mas eu mostro
1061440;1063360;"09";mas assim, se tu quiser, por exemplo
1063360;1065540;"09";eu vou jogar D&D, tu quer que ele monte
1065540;1067520;"09";uma ficha básica, ele monta uma ficha básica
1067520;1068740;"08, 09";preenchida com magia escolhida
1068740;1071080;"08, 09";o que for, se tu quiser que ele crie
1071080;1073100;"09";a descrição de um lugar, ele cria a descrição
1073100;1075180;"09";de um lugar, mas ele é enviesado
1075180;1077180;"09";pro D&D, se tu quiser que ele
1077180;1077860;"09";ah
1077860;1080140;"09";tem uma personagem
1080140;1082780;"09";eu comecei a escrever essa aventura que eu tô citando
1082780;1085480;"09";a ideia era personagens mais velhos
1085480;1087300;"09";aí depois eu gostei tanto da personagem que eu fiz
1087300;1089120;"09";que eu pedi pro chat, faz
1089120;1091240;"09";uma versão adolescente dessa descrição
1091240;1093320;"09";aqui, e porra, foi genial
1093320;1095320;"08, 09";mudou detalhes, era a mesma
1095320;1096880;"09";pessoa, mas ele mudou
1096880;1098700;"09";o estilo do cabelo, como é que ela usa
1098740;1100140;"09";a roupa, então assim
1100140;1102540;"09";é uma ferramenta poderosa
1102540;1103840;"09";que dá pra fazer bastante coisa
1103840;1106540;"09";ele não vai substituir o mestre, embora
1106540;1108760;"09";eu já vi vídeo de gente que fez aventura solo
1108760;1110460;"09";com o chat
1110460;1112520;"09";parece que dá pra fazer mestre pra minha aventura
1112520;1114480;"08, 09";uma coisa do tipo, ele faz alguma coisa
1114480;1116720;"09";bem simples, mas
1116720;1118120;"09";assim, ele não
1118120;1120380;"09";ele não vai substituir as ideias
1120380;1122440;"09";mas essa parte de NPC, por exemplo
1122440;1124480;"09";eu achei incrível, e a gente ainda vai falar mais
1124480;1126120;"01, 09";sobre isso no futuro, então vamos deixar
1126120;1128000;"01, 09";eu testei essa parte de tentar jogar solo
1128740;1130600;"01";tentativa, ele me deu a aventura pronta
1130600;1132700;"01";assim, aí eu tentei conversar e falar
1132700;1134580;"08, 09, 01";não, vai falando por vez pra eu ir tomando
1134580;1136120;"01";as decisões, aí funcionou
1136120;1138900;"01";mas, legal né, assustador
1138900;1139860;"09, 01";mas é legal
1139860;1142620;"01, 09";ele faz coisa de
1142620;1144680;"09";me dá uma aventura de terror
1144680;1146720;"09";ah, uma casa mal assombrada
1146720;1148760;"08, 09";ah, eu queria uma aventura
1148760;1150360;"09";de terror com androides
1150360;1152460;"09";então, os androides moram numa casa
1152460;1153560;"09";mal assombrada, tipo
1153560;1156820;"08, 09";ele só vai seguindo
1156820;1158620;"09";mas assim, vale muito o teste
1158620;1160160;"09";e essa é uma versão
1160160;1161560;"09";antiga ainda, né
1161560;1163900;"09";essa que tá liberada pro público
1163900;1166640;"09";ela tem um, ela é limitada
1166640;1167800;"09";nas informações que ela tem
1167800;1170500;"09";ela sabe o que é o sidecast, ela sabe o que é o
1170500;1172620;"01, 09";netcast, e ela não sabe quem é o RPG
1172620;1174500;"01, 09";guaxa, então ela tem
