158120;159460;;"01, 00";Chama o clérigo
159460;162540;;"01";RPG
162540;165820;;"01";Realidades Paralelas do Guaxinim
165820;167360;;"01";Sua aventura de bolso
167360;168760;;"01";Na forma de podcast
168760;171700;;"01";Uma jornada completa a cada episódio
176560;202820;;"03";A Universidade Loyola em Nova Orleans tenta voltar à normalidade após alguns eventos ocorridos há dois anos atrás.
202820;205500;;"03";Entre esses eventos destacam-se surtos de violência,
205740;206320;;"03";homicídios,
206520;206540;;"03";desigualdade,
206540;210360;;"03";desaparecimentos, ataques de animais e talvez coisas ainda piores.
210760;213880;;"03";Coisas que todos na universidade tentam esquecer, menos os caloros,
214120;216820;;"03";e um estranho professor de francês chamado Valentin.
217060;221860;;"03";Os personagens jogadores entraram na universidade recentemente, ou seja, após esses eventos.
222220;225960;;"03";Então pra eles tudo é boato, rumor ou apenas uma boa história para ouvir à noite,
226240;229060;;"03";preferencialmente em volta de uma fogueira, bebendo álcool barato.
229060;234020;;"03";Os jogadores, embora façam cursos distintos, possuem créditos na mesma matéria, francês.
234020;236820;;"03";Por gostar do idioma, por ser mais fácil conseguir a nota,
237040;241440;;"03";ou talvez porque o professor, que é recém-contratado, gosta de compartilhar histórias estranhas.
241840;244160;;"03";Essa matéria acabou unindo cinco amigos inseparáveis,
244500;247060;;"03";que hoje tem aula de francês e um aniversário para comemorar.
247740;248460;;"03";São eles.
248880;250200;;"03";Shelly, fala sobre o teu personagem.
250580;255200;;"07";O personagem hoje é o Rupert, ele tem 20 anos, cresceu na Inglaterra
255200;260500;;"07";e ele se destacou no time de rugby da escola e ganhou uma bolsa para terminar os estudos nos Estados Unidos.
261000;262720;;"07";Então ele veio direto para Loyola.
262720;268760;;"07";Ele é ruivo, tem olhos azuis, um monte de sardinha no rosto, no corpo e é relativamente forte.
269180;270540;;"07";Afinal, o atributo é 4.
270900;272040;;"03";Perfeito. Andressa?
272460;274220;;"08";Hoje eu vou jogar com a Ramona.
274520;282440;;"08";Ela tem 20 anos, magrinha, cabelos compridos, cheio de dread, good vibes, vegana, pratica yoga,
282820;287940;;"08";curte umas ervas diferentes por aí, gosta de pregar esse estilo de vida na paz,
287940;292340;;"08";um estilo de vida deboísta e gosta muito do curso que está fazendo, que é de medicina,
292340;298360;;"08";porque ela quer pensar nele de uma forma humana, quer disseminar esse pensamento humano na medicina.
298440;299760;;"08";E o atributo dela é 3.
300140;302520;;"02";Perfeito. E o meu xará, Marcelo?
302540;308440;;"02";Hoje eu vou jogar com o Tom. O Tom é filho de pais ricos e faz questão de ser a decepção da família.
308660;312380;;"02";Então ele escolheu a faculdade de música simplesmente porque o pai não gosta.
312680;319600;;"02";Ele é alto, um corpo um pouco mais esguio e ele tem 18 anos, o atributo dele é 3.
319940;320940;;"02";Perfeito. Sinara?
320940;322320;;"02, 04";Eu vou jogar com o Luiz.
322340;327220;;"04";Ela tem 20 anos, é super inteligente, mas isso não impede ela de ser popular.
327620;330840;;"04";Ela usa umas roupas bem características dela mesmo, assim.
331160;335200;;"04";Hoje ela tá com uma jaqueta holográfica, uma saia preta e uma bota coturno.
335300;339080;;"04";E ela tem uma tatuagem de power button na nuca dela.
339300;340240;;"04";Ah, e o atributo é 2.
340520;342400;;"05, 03";Perfeito. E o Gabriel Pinheiro?
342640;346320;;"05";Eu vou jogar hoje com o Johnny. Ele tem 18 anos, ele cursa sociologia,
346620;349440;;"05";mas ele é o jovem mais popular, assim, dessa faculdade no momento.
349440;351940;;"05";E ele sempre foi o mais popular, assim, de tudo que ele participou.
352340;356020;;"05";E ele não é aquele popular bully boy. Pelo contrário, ele é aquele que fala com todo mundo,
356020;359100;;"05";conhece todo mundo, consegue reunir entre ele os melhores amigos, assim.
359100;361100;;"05";Seja o cara muito nerd, seja o cara muito forte.
361100;363100;;"05";Ele sempre fala com todo mundo.
363100;365100;;"05";Ele é muito carismático e o atributo é 2.
378180;380660;;"03";A sala de aula não é igual às outras salas da universidade.
380660;382180;;"03";As salas normalmente são grandes,
382180;384060;;"03";são naquele formato de anfiteatro, sabe?
384320;386040;;"03";De arquibancada que a gente vê em filme.
386260;389160;;"03";Essa é uma sala pequena, porque a disciplina possui poucos alunos.
389400;392800;;"03";Lembra mais uma sala de aula do ensino médio do que uma sala de universidade.
392980;395940;;"03";O que é bom, porque aqui vocês conseguem conversar mais abertamente.
396040;398800;;"03";Ela possui uma bela visão de um pequeno parque na lateral da instituição.
399100;402880;;"03";Quase dá pra ouvir os pássaros se não fosse autoestrada logo depois das poucas árvores.
403120;406620;;"03";Um parque sempre cheio de estudantes e um local mais fácil de encontrar a Ramona
406620;408360;;"03";quando ela não tá em aula ou com vocês.
408500;411000;;"03";No caso, vocês estão ali pra aula de francês.
411380;412160;;"03";Ela ocorre duas vezes.
412180;413140;;"03";Duas vezes por mês.
413400;414820;;"03";Um sábado sim, um sábado não.
415080;418240;;"03";Sempre começa às 15 horas e vai até no máximo às 17.
418540;419840;;"03";Já são 15h30.
420140;422640;;"03";O professor que sempre é o primeiro a chegar não apareceu.
422880;424300;;"03";A sala não estava trancada.
424500;425280;;"03";Vocês puderam entrar.
425700;428840;;"03";Mas os outros poucos alunos que também fazem essa matéria já foram embora.
429180;430440;;"03";Vocês só ficaram pra papiar.
430760;432960;;"03";Foi uma semana meio corrida, vocês quase não se viram.
432980;434600;;"03";E porque hoje é aniversário do Johnny.
434800;437640;;"03";Ele prometeu que ia levar vocês num lugar legal depois da aula.
437960;441280;;"03";Outra falta notável no dia de hoje é a de Aaron.
441280;443060;;"03";Que é bolsista dessa turma.
443420;446640;;"03";E exceto por uma competição que ele participou uma vez, nunca havia faltado.
446860;449180;;"03";Ele é nadador, relativamente conhecido na região.
449380;451760;;"03";Com várias medalhas e uma promessa pra próxima Olimpíada.
451940;452960;;"03";Ele faz educação física.
453200;455180;;"03";Não sei se algum jogador tem alguma ligação com ele.
455420;457600;;"03";Uma amizade, um namoro, um ex-namoro.
457680;458560;;"03";Se já ficou, sei lá.
458780;460600;;"03";Alguém tem algum contato com esse esportista?
461020;462380;;"07";Provavelmente é meu amigo, né?
462400;463600;;"07";Que eu também faço esporte.
463740;465540;;"07";Então a gente deve se cruzar bastante.
465800;466180;;"03";Perfeito.
466380;467180;;"03";Mais alguém? Não.
467440;468000;;"03";Eu acho que não.
468200;468400;;"03, 07";Não.
468400;468640;;"03, 07";Tá.
468920;471180;;"03";Então tirando esses outros quatro amigos.
471480;472600;;"03";Que sempre estão contigo.
472920;473400;;"03";Rupert.
473780;475180;;"03";Desde o início da semana.
475440;476880;;"03";O Rupert, ele não viu o Aaron.
477040;478500;;"03";Não se esbarraram pela universidade.
478700;479480;;"03";Pode ser coincidência.
479640;481820;;"03";Pode ser que realmente ele faltou a semana toda.
481920;482980;;"03";Talvez tenha tido algum problema.
483220;485060;;"03";Vocês são amigos, mas nem tanto assim.
485220;486400;;"03";E vocês estão ali na sala de aula.
486620;487460;;"03";Só vocês cinco.
487560;489620;;"03";Tem alguns papéis sobre a mesa do professor.
489820;490620;;"03";Que ninguém mexeu.
490740;491640;;"03";Tem as carteiras.
491760;492900;;"03";Tem a sala.
493120;494300;;"03";Vocês podem interagir entre vocês.
494580;496760;;"07";Enquanto a gente tá papiando e tudo mais.
496760;499360;;"07";Eu vou pegar o celular e mandar uma mensagem.
499480;500620;;"07";Ver se o Aaron...
500620;501260;;"07";Pelo menos recebe.
501280;503260;;"07";Ou até se ele responde.
503260;503440;;"03";Tá.
503960;505080;;"03";Dá só o vezinho.
505200;507120;;"03";Não parece que foi que a pessoa recebeu.
507400;508240;;"07";Não chega pra ele.
508460;508960;;"03";Não chega.
509780;510180;;"08, 07";Estranho.
510220;510980;;"08";O que que é estranho?
511200;512140;;"08";O que que é estranho, Rupert?
512440;514160;;"08, 07";Vocês lembram do Aaron?
514580;517340;;"08";Ah, aquele que anda com você de vez em quando.
517500;518100;;"08";Que nada, né?
518360;519640;;"07";É, o cara que faz natação.
520040;521020;;"07";Ele não tá aqui na aula.
521160;522240;;"07";Ele sempre vem.
522480;525180;;"07";E agora que eu tô percebendo que essa semana eu não encontrei com ele.
525680;526820;;"08";Será que ele foi visitar a família?
526940;527760;;"08";Ou a família dele é daqui?
528180;529420;;"07";Eu nunca perguntei isso pra ele.
529420;531260;;"07";Mas eu mandei uma mensagem agora.
531340;532340;;"07";E ele não recebeu também.
532640;534780;;"08";Ah, às vezes ele, sei lá, tá acampando.
534940;536180;;"08";Às vezes eu vou acampar também.
536420;538440;;"08";E daí tem que ficar sem celular mesmo.
538520;539740;;"08";Pra curtir a natureza, sabe?
540180;541780;;"07";Depois eu vou checar na administração.
541900;543820;;"07";Ver se ele saiu do quarto.
543900;544560;;"07";Alguma coisa assim.
544880;546000;;"07";Ou com os amigos dele também.
546180;547260;;"02";Tem alguma competição?
547540;548200;;"02";Alguma coisa?
548280;549320;;"02";Ele deve estar treinando.
549400;550560;;"02";Deve estar focado nisso.
550820;553780;;"08";O duro é que ele vai perder o acontecimento de hoje.
554060;555520;;"08";Que é o que é...
555520;556640;;"08";Johnny!
557540;558700;;"05";Tô aqui esperando a hora.
558700;560240;;"05";Mas é que alguém fala alguma coisa, né?
560280;560620;;"05, 08";Não sei.
561280;563740;;"08";Tô esperando você dizer pra onde que a gente vai, garoto.
564140;566020;;"08";Eu vou lá dar um abraço nele, assim, assim.
566060;567400;;"08";Vou dar vários abraços nele, assim.
567480;567960;;"08";Falar assim, e aí?
568080;569040;;"08";Onde que é que a gente vai?
569100;569860;;"08";Onde? Onde? Onde?
570120;571120;;"08";Festa? Festa? Festa?
571980;572260;;"05";Hum...
572260;573340;;"05";Não sei se vocês estão merecendo.
573480;574360;;"05";Cadê meu parabéns?
574420;575480;;"05";Cadê meus presentes?
575780;576600;;"05";Cadê um bolinho?
576780;578680;;"05";Ah, Johnny, Johnny, Johnny Boy.
578780;580080;;"05, 02";Não começa, mano.
580500;581260;;"08, 04";Para de drama.
581400;581960;;"08, 04";Fala logo.
582120;583920;;"08";Eu tenho um presente perfeito pra você.
584200;584500;;"02";Hum?
584900;587100;;"08";Três meses de yoga.
587700;588760;;"08";Vai ser perfeito.
588760;591140;;"08";Você vai poder reconectar o seu chakra.
591520;592920;;"08";Cara, você vai ficar incrível.
593380;594920;;"08";Olha, você vai ficar super alongado.
595160;596360;;"02";Ô, ô, Ramona, na boa.
596460;598460;;"02";A gente tá querendo um rolê legal hoje, cara.
598520;600200;;"02";Você vai estragar a festa do cara logo cedo?
600940;601300;;"08";Poxa!
601600;601960;;"08";Ó, não.
602040;605660;;"08";Ó, gente, eu já falei pra vocês que vocês têm que curtir um pouco mais, sabe?
605700;606880;;"08";Vocês estão muito estressados.
606960;609640;;"08";Eu tô vendo, assim, os pontos de tensões em vocês, ó.
609720;611140;;"08";Tá carregado aqui o lugar, viu?
611440;615040;;"08";Mas, ó, Johnny, três meses de yoga com a professora Brittany.
615340;617440;;"08";E você vai ficar, ó, ótimo.
617440;619960;;"08";Você vai conseguir até pôr o pé em cima da cabeça.
620220;620920;;"05";Então, Ramona.
621280;622080;;"05";Água te relaxa?
622500;622860;;"08";Lógico.
623020;627860;;"08";Nossa, se for um lago, assim, calmo, tranquilo, pra lavar, assim, a alma.
628300;629540;;"05";E que tal um passeio de barco?
629760;630800;;"05, 08, 04";Aí sim, hein?
631200;631500;;"04";É.
632060;632880;;"04";Aí eu gostei.
633020;634860;;"04";Melhor do que ir pro parque fazer yoga.
635240;635660;;"05";Pois é.
635900;637640;;"05";Ontem, eu conheci uma mulher, né?
637860;638260;;"05";Cê sabe.
638300;639140;;"05";Cê sabe como eu sou, né?
639180;640940;;"05";Conheci, conversa vai, conversa vem.
641020;641920;;"05";Ali a gente conversando.
642120;643480;;"05";Então, ela tem um barco.
643680;645340;;"05";Aí eu falei que era meu aniversário hoje.
645360;645740;;"05";Ela falou.
645740;647820;;"05";Pô, a gente pode comemorar seu aniversário.
648040;649800;;"05";E claro que eu não ia esquecer de vocês, né?
649820;651060;;"05";Se é pra dar um passeio de barco.
651280;654420;;"05";Ah, graças de fazer um passeio a dois, eu posso fazer um passeio com a galera que eu mais gosto.
654580;656580;;"07";Ih, cara, mas será que ela tá sabendo disso?
656840;658400;;"07";Ah, mas ela sabe que cê vai levar vela?
658800;659840;;"05";Claro que ela tá sabendo.
660100;662580;;"05";Eu falei, vou levar meus amigos, a gente vai fazer uma festinha e tal.
662920;666180;;"05, 04";Mas uma coisa pequena, assim, ela falou que não podia muita gente, porque nem acabei no barco.
666240;668440;;"05, 04";Eu falei, não, é pouca gente, só quatro pessoas, assim, e tal.
668740;671200;;"04";Mas vai mais gente, assim, pra gente conhecer e tal?
671560;673020;;"05";Ela falou que ia levar alguém, assim.
673020;675700;;"05";Eu não lembro direito quem foi, mas ela falou que ia levar alguém.
675920;678880;;"02";Mas, cara, a mina te chama pra dar um rolê de barco.
679080;680500;;"02";Cê vai levar gente junto.
680500;682180;;"02";E ela ainda vai chamar mais gente, cara.
682640;685040;;"05, 02";Meu, era pra ser só vocês dois, não, mano?
685200;687360;;"05";Cara, então, é porque ela é um pouco mais velha.
687440;689200;;"05";Eu não sei se vai rolar esse tipo de coisa.
689320;692240;;"05";Mas ela foi muito gente boa comigo, conversamos e tal, entendeu?
692360;694540;;"05";Eu não sei se vai ser esse tipo de passeio.
694700;694980;;"07";Ah!
695560;697460;;"07";Não, imagina!
697500;701000;;"05, 07";Claro, todo mundo oferece passeio de barco o tempo todo pra gente, né?
701160;702900;;"05, 07";Todos os dias, todos os dias.
703380;704600;;"05";Pra mim, sim, né?
704760;705460;;"05, 07, 02";Pra vocês, não?
705680;706520;;"07";É o menino Johnny.
706820;708900;;"07";Sua mãe passou muito açúcar em você, cara.
709160;710480;;"02";Galera, o barco no navio...
710480;711280;;"02";Pega sem a vela.
711380;713400;;"02";Vamos junto, vamos ver qual é o seu rolê.
713660;714520;;"08, 02";Vamos de vela mesmo.
715280;716340;;"08";De fato, de fato.
716820;720500;;"08";Eu curto o passeio de barco, assim, se conectar com a água, sabe?
720540;722640;;"08";O corpo, a maior parte dele é feito de água.
722740;724620;;"08";Então, a gente tá num ambiente...
724620;725140;;"08";Eu gosto.
725140;727960;;"08, 04";Mas se a gente pudesse se conectar com outras coisas também,
728140;730600;;"04";tipo umas bebidas, umas comidas, eu apoio.
731600;732740;;"08";Mas é lógico.
733380;734660;;"08";Com ou sem sabor, hein?
735680;737400;;"08";Pode deixar que isso aí eu preparo.
737520;738260;;"05, 08";Eu acho uma dúvida.
738480;738760;;"03";Manda.
738980;740260;;"05";Você falou que tinha o quê na sala?
740260;740800;;"05";Além da gente?
741080;744160;;"03";Tem aquelas cadeiras com braço pra escrever, né?
744220;745580;;"03";Tem a mesa do professor.
745700;746820;;"03";Ele normalmente coloca o notebook ali.
746880;747900;;"03";O notebook não tá ali, né?
747900;748740;;"03";O professor não veio.
748940;750040;;"03";Mas tem papéis, assim.
750060;752400;;"03";Tem folhas, que normalmente ele distribui durante as aulas.
752680;753420;;"03";Tu vai dar uma olhada ali?
753520;754080;;"03";Quem foi que foi olhar?
754260;754840;;"05, 03";Eu, Johnny.
755040;755160;;"03";Tá.
755340;759740;;"03";Tem um poema sem título e sem autor em francês.
759960;761400;;"03";Assim, várias cópias desse poema.
761500;763640;;"03";Provavelmente seria a atividade de vocês hoje.
763920;764180;;"05";Hum.
764460;765560;;"05";Eu vou recitar o poema.
765800;766100;;"05";Diz aí.
766740;767780;;"03";Vai traduzir ele?
768100;769720;;"07";Não, ele vai recitar em francês.
769720;770220;;"07";Manda um pouquinho.
770260;771420;;"07";É um poema em francês que ele vai ler.
772300;774640;;"05, 02";Fica tranquilo que o Johnny traduz na hora.
774840;776880;;"05, 02";Não pode copiar em português que ele recita em francês.
776900;778140;;"05, 03, 02";Rola dois dados, Johnny.
779960;780760;;"05";Seis e um.
781000;781480;;"03";Perfeito.
781860;783860;;"05";O perfume cresce progressivamente.
784400;785840;;"05";Ele sabe que deve estar perto.
786160;789200;;"05";Ele acha uma longa passagem iluminada pelo lustre.
789440;791740;;"05";A cada passo que ele dá, o perfume muda.
792000;794420;;"05";De uma fragrância familiar a um gosto estranho.
794740;797380;;"05";Uma câmera magnífica encontra seus olhos.
797580;798940;;"05";E aí eu jogo os papéis pra eles.
799060;800120;;"05";Assim, que eu não vou ler isso aqui tudo, não.
800260;802140;;"08";Mas o professor nem veio.
802240;803080;;"08";A gente vai fazer...
803080;804100;;"08";Tá, tudo bem, tudo bem.
804220;806100;;"04";O que que tu tá querendo fazer tarefa, Johnny?
806160;807260;;"04";Bora pra festa.
807580;809320;;"04";A mulher alugou um barco pra ti.
809640;811200;;"07, 04";É, que hora que é o barco?
811620;812200;;"05, 07";Não, calma.
812220;812600;;"07";É de noite.
812680;813220;;"07";Tá cedo ainda.
813380;815400;;"07";O professor é nosso amigão ou não?
815760;816900;;"03";O professor é amigão, sim.
817380;817700;;"07";É amigão.
817760;818740;;"07";A gente tem o telefone dele.
819060;819780;;"03";Tem o telefone dele.
820060;820800;;"07";Mais uma vez.
820980;823400;;"07";Pega o celular e manda uma mensagem pro professor.
823840;824820;;"03";Só uma marcação.
824980;825920;;"03";Ele não recebe, né?
826120;826640;;"03, 07";Só foi enviado.
826660;827120;;"03, 07";Não é possível.
827200;828740;;"07";Ninguém tá recebendo minhas mensagens hoje.
828740;829900;;"07";Será que todo mundo me bloqueou?
830260;832680;;"02";Ô, Rupert, que negócio de mandar mensagem pro professor?
833020;835440;;"02";Vamos aproveitar o dia que tá livre, cara.
835460;838560;;"02, 04";Eu só quero ter certeza que ele não vem pra gente não ficar com falta, cara.
838860;840640;;"04";Quer que eu tente mandar mensagem aqui, Rupert?
840860;842200;;"04";Às vezes ele te bloqueou, né?
842440;843160;;"07";Ah, tenta aí.
843240;844560;;"07";Vê se o problema é comigo.
845040;847500;;"07";Pô, ele me bloqueou, o Aaron me bloqueou.
847640;848720;;"07";Qual é o problema desse povo?
848960;850620;;"08";Eu dou um abraço assim no Rupert, assim.
850780;853880;;"08";Eu dou um abraço, passo a mão na cabeça dele, assim, daquele tapinha na cabeça, assim.
854000;855000;;"08";Calma, menino Rupert.
855020;856100;;"08";Ninguém te bloqueou.
856200;857020;;"08";Você é incrível.
857180;857540;;"08";Não tem...
857540;858340;;"08";Não sinta assim.
858760;859780;;"08";Paz, respira.
860760;863100;;"02";Daqui a pouco ela vai te fazer fazer yoga, cara.
863300;864140;;"02";Dá uma segurada.
864420;865000;;"07";Eu já fiz.
865140;865560;;"07";É mó legal.
865920;866200;;"07";Viu?
866960;867520;;"07";Recomendo, tá?
868440;870240;;"03";A Louise manda mensagem, o mesmo caso.
870440;871080;;"03";Só um vezinho.
871180;872460;;"03";Foi enviado, mas não foi recebido.
872620;874320;;"04";É, Rupert, não te bloquearam, não.
874640;877220;;"04";Acho que o povo resolveu acampar e não convidar a gente.
877660;878600;;"07, 04";Ah, quer saber de uma coisa?
878700;879500;;"07";Vamos sair daqui, vai.
879560;880320;;"07";Vamos pro parque.
880420;882820;;"07";A gente vai ficar dentro dessa sala aqui, esse dia bonito lá fora.
883280;884000;;"07";Por parque.
885120;887320;;"04";Rupert, eu te amo.
887540;887860;;"04";Ah, não.
887940;888800;;"04";Yoga não, gente.
888800;890000;;"04";Yoga não, não.
890000;891160;;"05, 04";Bora, bora fazer yoga.
891240;891660;;"05";Deve ser legal.
891780;892240;;"05";Bora, bora, bora.
892360;893060;;"04";Não, não é.
893160;894460;;"04";Eu fiquei uma semana sem andar.
894700;897760;;"07, 04";Vamos, eu fico jogando a Ramona pra cima e vocês ficam tirando foto.
897820;898580;;"07";É tudo tranquilo.
898860;900000;;"08";É, vamos, gente.
900020;900480;;"08";Vai ser legal.
900560;901480;;"08";A gente não precisa fazer yoga.
901540;902500;;"08";A gente faz outra coisa.
902560;902980;;"08";Eu não sei.
903080;904940;;"08";Tem umas coisas legais pra gente fazer no parque.
905300;909380;;"05, 08";A gente pode passar no mercado antes, já fazer um esquente antes, ó.
909500;910700;;"08";Aí eu vi vantagem.
910880;912220;;"05, 02";Cara, bem melhor que o parque.
912300;913200;;"02";Não é por nada, não.
913400;914420;;"02";Bem melhor que o parque.
914980;919420;;"08";Ah, em casa, lá no meu apê tem umas coisinhas legais também que a gente pode levar pra
919420;919980;;"08";levar pro bar.
920000;924160;;"08";Mas a gente pode ir pro parque também e mata um tempo lá, depois a gente passa em
924160;928060;;"08";casa, pega as coisas, deixa tudo legalized e vai pro barco.
928400;929020;;"07";Pode ser.
929160;930240;;"07";A gente tem um itinerário.
930500;932040;;"02";Então, ó, galera, vamos fazer só o seguinte.
932320;937480;;"02";Aí, Guaxa, eu vou pegar o papel, um dos poemas lá, vou anotar o nome de todo mundo e vou
937480;937800;;"02";escrever.
938100;939080;;"02";Estávamos presente.
939300;939580;;"02";Pronto.
939680;941060;;"02";Agora ninguém se preocupa com a falta.
941180;941540;;"02";Vambora.
942460;942860;;"02";Perfeito.
943460;945540;;"08";Johnny, Johnny, leva um poema pra moça.
945820;948120;;"08";Você pode recitar pra ela em francês, ela vai adorar.
948320;948580;;"05, 08";Ok.
948580;949780;;"05";Eu boto um poema.
949900;949980;;"05";Não me engano.
950000;979980;;"05, 03";Não me engano.
980000;981500;;"03";É o cais pro rio, né?
981920;986300;;"03";O rio Mississippi passa ali, tem ligação com o mar, mas o lugar que vocês estão indo
986300;987320;;"03";é no próprio rio.
987460;989540;;"03";Ah, o material de vocês, as coisas, ficou em casa, né?
989560;992300;;"03";Vocês estão só com uma roupa pra uma festa num barco, é isso, né?
992380;992740;;"03";Imagino.
992900;994300;;"03, 02";É, roupa e bebida.
994420;995820;;"03, 02";Imagino que é só isso que a gente levou.
995980;997940;;"08";É, é o esquenta que a gente foi buscar.
998300;999200;;"08";Eu nem tinha material.
999280;1000620;;"08";As paradinhas diferentes.
1001200;1003940;;"03";O cais, ele tá cheio de famílias, afinal é sábado.
1004180;1007560;;"03";Alguns em pequenos barcos pesqueiros, outros em embarcações um pouco maiores.
1008100;1009020;;"03";Alguns mais chiques.
1009180;1009940;;"03";Como um pequeno.
1010000;1011160;;"03";Um piate que os espera.
1011500;1013840;;"03";Em cima dele, duas mulheres acenam pra vocês.
1014160;1015160;;"03";Cada jogador rola dois dados.
1015240;1015880;;"03";Aí eu vou chamando.
1019220;1019700;;"03";Johnny?
1020040;1020520;;"03";Seis e um.
1020680;1020800;;"03";Tá.
1020980;1021300;;"03";O Tom?
1021500;1022360;;"03";Cinco e dois.
1022680;1023800;;"03";Um acerto simples, né?
1023920;1024440;;"03";A Louise?
1024820;1025620;;"03";Dois e cinco.
1025860;1028240;;"03";Um acerto crítico e um acerto simples.
1028520;1029220;;"03";A Ramona?
1029560;1030440;;"03";Seis e um.
1030580;1031360;;"03";Um acerto comum.
1031640;1032300;;"03";E o Rupert?
1032600;1033480;;"07";Seis e três.
1033700;1034420;;"03";Um acerto comum.
1034800;1034920;;"03";Tá.
1035100;1039580;;"03";Tirando a Louise, que vai ter um pouco mais de informação, todos os outros vêm, duas
1039580;1039900;;"03";mulheres.
1039900;1041000;;"03";Mulheres, muito bonitas.
1041340;1044680;;"03";Dá pra ver que elas têm algum parentesco, embora não dê pra definir bem.
1044900;1047320;;"03";Elas não parecem ter uma idade tão distante uma da outra.
1047600;1050840;;"03";A que parece mais velha, ela é muito bonita.
1050960;1054940;;"03";Ela tem um pouco no canto do lado dos olhos, um pouquinho puxado.
1055200;1059060;;"03";Dá pra ver que houveram uns retoques cirúrgicos ali.
1059400;1060960;;"03";Mas é bem leve.
1061320;1063860;;"03";Ela é, em todos os sentidos, perfeita.
1063960;1065540;;"03";Tá no ápice da forma física.
1065540;1069560;;"03";A mais nova do lado dela também possui um corpo mais trabalhado.
1069560;1073900;;"03";Vem à academia e parece mais natural do que a pessoa do lado dela.
1074040;1077180;;"03";As duas são loiras, têm os olhos verdes, assim, muito brilhantes.
1077400;1081080;;"03";A Louise nota que a mais velha é realmente mais velha.
1081160;1082860;;"03";Tem pelo menos uns quarenta anos.
1083180;1085220;;"03";É claramente mãe da outra mulher.
1085720;1088800;;"03";E, sim, ela parece que fez muitas plásticas.
1089120;1090180;;"03";É um crítico em comum, né?
1090340;1096420;;"03";Mesmo a filha dela, a mais nova, ela é perfeita demais, assim, tudo simétrico demais
1096420;1098380;;"03";para não ter tido alguma correçãozinha.
1098380;1099380;;"03";Pode ser um pouco inveja.
1099560;1100440;;"03";Do teu lado, pode.
